customer_id,txn_date,txn_type,txn_amount
430,3/9/2020,withdrawal,968
430,2/26/2020,purchase,332
430,3/23/2020,purchase,761
330,3/11/2020,purchase,43
330,3/1/2020,purchase,640
330,4/4/2020,purchase,808
330,3/31/2020,withdrawal,622
330,3/5/2020,deposit,871
330,3/25/2020,purchase,943
330,3/13/2020,deposit,40
330,2/28/2020,purchase,140
330,3/8/2020,deposit,356
330,2/19/2020,deposit,498
330,2/9/2020,deposit,771
330,2/18/2020,withdrawal,856
330,1/28/2020,deposit,286
330,3/24/2020,purchase,784
162,2/8/2020,purchase,186
162,2/1/2020,deposit,847
394,1/19/2020,deposit,798
394,2/5/2020,purchase,313
394,1/27/2020,deposit,965
394,2/16/2020,purchase,468
394,3/14/2020,withdrawal,570
394,1/14/2020,withdrawal,294
394,3/16/2020,withdrawal,654
394,2/9/2020,deposit,259
394,1/11/2020,purchase,218
394,2/19/2020,deposit,769
394,1/7/2020,deposit,255
394,1/4/2020,deposit,908
394,2/1/2020,purchase,850
394,2/21/2020,purchase,839
394,2/28/2020,deposit,818
217,2/21/2020,deposit,475
217,1/17/2020,deposit,847
217,3/26/2020,deposit,35
217,2/23/2020,withdrawal,582
217,2/17/2020,deposit,299
217,1/17/2020,withdrawal,667
217,1/23/2020,deposit,188
217,2/29/2020,deposit,622
217,3/15/2020,deposit,713
217,1/9/2020,withdrawal,281
217,2/26/2020,withdrawal,99
217,3/25/2020,purchase,487
217,2/15/2020,purchase,15
217,3/13/2020,withdrawal,555
217,2/1/2020,deposit,304
217,3/27/2020,withdrawal,951
217,2/16/2020,withdrawal,909
217,2/13/2020,deposit,874
217,3/31/2020,purchase,585
5,3/31/2020,purchase,783
5,3/26/2020,withdrawal,786
5,4/2/2020,withdrawal,490
5,1/25/2020,deposit,806
5,3/29/2020,purchase,852
5,3/27/2020,deposit,412
5,3/19/2020,deposit,718
5,3/27/2020,withdrawal,700
5,1/31/2020,withdrawal,826
5,3/2/2020,purchase,886
382,3/26/2020,deposit,499
382,2/11/2020,purchase,59
382,3/29/2020,deposit,340
382,3/7/2020,withdrawal,64
382,3/31/2020,deposit,39
382,3/18/2020,withdrawal,386
382,2/17/2020,deposit,866
382,1/22/2020,withdrawal,410
382,1/10/2020,deposit,95
382,2/22/2020,withdrawal,579
382,2/27/2020,withdrawal,736
382,1/3/2020,purchase,512
382,3/1/2020,purchase,374
137,2/16/2020,purchase,752
137,1/20/2020,purchase,403
137,1/23/2020,purchase,82
327,3/14/2020,purchase,680
327,3/27/2020,deposit,624
327,3/22/2020,purchase,562
327,1/22/2020,deposit,620
327,3/27/2020,purchase,465
412,2/19/2020,withdrawal,114
412,1/3/2020,purchase,242
412,1/6/2020,deposit,583
257,3/18/2020,withdrawal,31
257,3/20/2020,deposit,769
257,3/19/2020,deposit,401
257,2/13/2020,withdrawal,319
257,2/24/2020,purchase,546
257,3/16/2020,purchase,53
257,2/28/2020,withdrawal,681
257,3/3/2020,deposit,815
257,2/22/2020,deposit,501
257,3/7/2020,withdrawal,105
257,2/19/2020,purchase,929
257,2/17/2020,deposit,13
257,4/13/2020,purchase,504
257,1/27/2020,withdrawal,79
257,3/1/2020,withdrawal,659
257,2/4/2020,purchase,62
416,4/7/2020,deposit,675
416,3/13/2020,purchase,144
416,2/20/2020,purchase,186
416,2/2/2020,deposit,996
416,2/3/2020,withdrawal,990
416,3/11/2020,deposit,407
416,3/10/2020,deposit,904
416,3/14/2020,deposit,791
416,3/23/2020,deposit,660
416,2/17/2020,deposit,990
416,2/10/2020,deposit,699
416,3/27/2020,purchase,584
416,4/10/2020,purchase,70
416,2/3/2020,withdrawal,806
416,2/12/2020,deposit,256
416,3/24/2020,purchase,425
416,4/4/2020,purchase,183
416,4/3/2020,deposit,152
320,2/23/2020,purchase,216
320,2/23/2020,purchase,440
320,1/11/2020,deposit,2
320,3/8/2020,deposit,538
320,2/10/2020,deposit,224
320,1/24/2020,deposit,782
320,4/3/2020,deposit,267
320,3/27/2020,purchase,208
320,2/24/2020,purchase,575
320,2/25/2020,withdrawal,408
320,1/19/2020,deposit,917
320,2/7/2020,deposit,898
320,4/7/2020,deposit,345
109,2/5/2020,deposit,717
109,2/8/2020,deposit,578
109,2/3/2020,deposit,767
348,4/14/2020,deposit,329
348,2/6/2020,deposit,885
348,3/12/2020,deposit,454
348,3/16/2020,purchase,255
348,3/13/2020,withdrawal,468
348,4/16/2020,purchase,845
348,1/30/2020,purchase,797
348,4/15/2020,deposit,719
375,3/3/2020,withdrawal,798
375,2/17/2020,purchase,464
375,4/11/2020,withdrawal,851
375,3/28/2020,deposit,30
375,2/9/2020,deposit,169
375,2/3/2020,deposit,683
375,2/3/2020,withdrawal,707
344,2/21/2020,deposit,945
344,3/7/2020,purchase,3
344,1/26/2020,withdrawal,831
344,2/9/2020,deposit,553
344,3/27/2020,withdrawal,103
344,1/15/2020,deposit,368
344,2/7/2020,deposit,937
344,3/3/2020,withdrawal,981
344,1/11/2020,withdrawal,148
344,2/29/2020,deposit,90
344,3/19/2020,deposit,704
344,2/5/2020,withdrawal,459
344,1/20/2020,withdrawal,855
344,2/19/2020,purchase,591
344,3/12/2020,deposit,416
344,3/27/2020,deposit,308
344,1/16/2020,withdrawal,282
344,3/13/2020,deposit,629
344,2/13/2020,purchase,596
344,2/23/2020,deposit,558
261,3/2/2020,purchase,778
261,2/20/2020,withdrawal,339
261,2/14/2020,deposit,27
261,3/7/2020,withdrawal,959
261,2/4/2020,deposit,974
261,4/5/2020,deposit,298
166,4/6/2020,deposit,185
166,4/13/2020,deposit,295
166,2/13/2020,deposit,589
166,3/25/2020,withdrawal,528
166,3/11/2020,deposit,285
367,2/16/2020,deposit,595
367,4/11/2020,withdrawal,144
367,4/6/2020,deposit,355
367,2/24/2020,purchase,335
367,2/7/2020,purchase,693
367,4/18/2020,deposit,499
367,3/6/2020,withdrawal,779
367,2/8/2020,withdrawal,460
367,2/16/2020,withdrawal,394
367,2/17/2020,deposit,581
367,3/17/2020,withdrawal,84
367,4/5/2020,deposit,694
367,3/12/2020,withdrawal,784
367,3/3/2020,withdrawal,987
352,3/14/2020,purchase,250
352,3/12/2020,withdrawal,699
352,3/20/2020,deposit,787
352,4/14/2020,deposit,379
352,2/13/2020,purchase,579
352,2/20/2020,purchase,460
352,2/7/2020,withdrawal,989
352,4/11/2020,purchase,874
108,4/5/2020,deposit,737
108,4/18/2020,deposit,990
108,4/5/2020,purchase,335
108,4/25/2020,deposit,184
108,3/26/2020,deposit,808
108,2/12/2020,purchase,529
108,4/8/2020,purchase,163
108,4/18/2020,withdrawal,279
108,2/27/2020,deposit,737
481,1/13/2020,withdrawal,42
481,1/8/2020,purchase,790
481,2/27/2020,purchase,507
481,3/25/2020,deposit,39
481,3/9/2020,withdrawal,431
481,1/8/2020,purchase,606
481,2/17/2020,withdrawal,123
481,3/16/2020,withdrawal,179
481,3/16/2020,withdrawal,726
481,2/10/2020,withdrawal,879
481,3/29/2020,deposit,808
331,1/27/2020,purchase,427
331,2/11/2020,withdrawal,561
331,1/24/2020,deposit,443
331,2/18/2020,withdrawal,588
331,3/7/2020,deposit,488
331,3/2/2020,withdrawal,17
331,1/29/2020,withdrawal,636
331,2/15/2020,withdrawal,15
331,2/12/2020,purchase,232
331,2/19/2020,deposit,956
331,3/29/2020,withdrawal,22
331,2/6/2020,deposit,321
331,1/19/2020,withdrawal,385
331,3/24/2020,purchase,330
331,3/9/2020,purchase,895
133,1/23/2020,withdrawal,635
133,2/26/2020,purchase,12
293,2/13/2020,withdrawal,464
293,2/24/2020,deposit,756
293,3/3/2020,deposit,270
293,1/30/2020,purchase,993
293,4/9/2020,purchase,730
293,2/4/2020,deposit,48
293,2/16/2020,withdrawal,804
293,2/29/2020,deposit,361
293,1/29/2020,withdrawal,27
293,1/31/2020,deposit,96
293,3/28/2020,withdrawal,588
293,2/4/2020,withdrawal,966
172,3/13/2020,withdrawal,446
172,1/14/2020,withdrawal,966
172,1/31/2020,deposit,244
172,3/16/2020,withdrawal,477
172,3/10/2020,deposit,59
215,2/15/2020,deposit,813
215,2/13/2020,deposit,157
215,3/13/2020,purchase,861
215,2/25/2020,purchase,966
215,4/16/2020,withdrawal,283
215,2/28/2020,deposit,978
215,3/5/2020,purchase,212
215,2/21/2020,purchase,34
218,3/8/2020,deposit,583
218,3/15/2020,deposit,766
218,2/16/2020,purchase,142
218,3/2/2020,withdrawal,146
218,3/19/2020,deposit,333
218,2/12/2020,purchase,697
218,3/4/2020,deposit,67
218,3/22/2020,purchase,494
218,3/10/2020,deposit,829
218,3/5/2020,deposit,33
218,3/23/2020,purchase,228
218,2/28/2020,deposit,749
218,2/9/2020,purchase,805
218,3/15/2020,deposit,80
218,4/10/2020,withdrawal,80
218,4/19/2020,deposit,877
218,3/8/2020,withdrawal,774
218,3/13/2020,purchase,894
218,2/13/2020,purchase,933
218,3/3/2020,deposit,1000
218,4/4/2020,deposit,835
20,3/10/2020,deposit,257
20,2/24/2020,withdrawal,342
20,2/13/2020,deposit,40
20,2/15/2020,withdrawal,156
20,1/28/2020,withdrawal,403
20,2/6/2020,deposit,512
365,2/27/2020,withdrawal,296
365,3/30/2020,purchase,106
365,1/28/2020,withdrawal,251
365,3/12/2020,withdrawal,750
365,2/21/2020,deposit,715
365,4/8/2020,deposit,469
365,4/23/2020,purchase,925
365,1/26/2020,withdrawal,412
365,2/25/2020,purchase,462
365,3/25/2020,purchase,152
365,4/15/2020,withdrawal,229
365,2/4/2020,deposit,355
365,3/21/2020,deposit,689
98,3/1/2020,withdrawal,179
98,4/13/2020,deposit,453
98,3/7/2020,deposit,193
98,2/25/2020,withdrawal,108
98,3/28/2020,deposit,252
98,4/2/2020,deposit,683
98,3/11/2020,withdrawal,648
98,2/29/2020,withdrawal,227
98,4/1/2020,withdrawal,291
354,3/17/2020,purchase,664
10,3/3/2020,purchase,983
10,2/4/2020,withdrawal,830
10,1/18/2020,purchase,437
10,3/26/2020,purchase,146
10,4/10/2020,purchase,974
10,4/6/2020,deposit,307
10,2/8/2020,purchase,214
10,1/26/2020,deposit,518
10,2/5/2020,deposit,925
10,4/4/2020,withdrawal,328
10,3/4/2020,withdrawal,282
10,4/9/2020,withdrawal,492
10,1/24/2020,withdrawal,746
10,4/9/2020,purchase,850
10,1/15/2020,purchase,775
10,2/13/2020,deposit,399
10,1/18/2020,withdrawal,738
61,3/18/2020,deposit,322
61,3/27/2020,purchase,552
61,3/31/2020,deposit,857
61,2/29/2020,withdrawal,66
61,1/29/2020,withdrawal,14
61,2/19/2020,deposit,332
61,3/17/2020,deposit,897
61,4/15/2020,deposit,318
61,1/29/2020,deposit,82
61,3/26/2020,withdrawal,773
61,3/24/2020,withdrawal,989
61,4/4/2020,purchase,845
61,1/22/2020,purchase,752
61,3/17/2020,withdrawal,509
61,2/9/2020,withdrawal,689
61,3/26/2020,withdrawal,497
61,2/6/2020,deposit,6
61,3/23/2020,purchase,309
61,3/31/2020,purchase,480
61,1/24/2020,deposit,587
61,2/2/2020,deposit,518
160,2/11/2020,withdrawal,845
160,3/1/2020,purchase,459
160,3/23/2020,deposit,767
160,2/4/2020,deposit,734
160,2/11/2020,withdrawal,982
160,2/26/2020,deposit,986
160,3/28/2020,withdrawal,920
160,2/23/2020,withdrawal,632
160,4/11/2020,deposit,75
160,4/15/2020,deposit,320
160,2/21/2020,deposit,421
160,2/13/2020,deposit,18
160,4/4/2020,purchase,633
161,2/29/2020,deposit,636
161,1/21/2020,withdrawal,50
161,2/20/2020,purchase,553
161,1/8/2020,withdrawal,914
161,3/30/2020,withdrawal,243
161,1/25/2020,withdrawal,177
161,3/11/2020,deposit,342
161,3/2/2020,deposit,832
161,1/9/2020,purchase,160
161,2/23/2020,deposit,380
161,1/29/2020,purchase,279
161,3/21/2020,purchase,735
161,2/12/2020,purchase,743
161,3/16/2020,purchase,379
161,3/15/2020,deposit,177
161,1/15/2020,withdrawal,67
161,3/27/2020,withdrawal,722
161,3/31/2020,deposit,869
161,2/11/2020,deposit,440
161,3/31/2020,deposit,529
147,1/15/2020,withdrawal,167
147,2/8/2020,deposit,888
147,2/25/2020,deposit,210
301,2/11/2020,withdrawal,745
301,2/13/2020,deposit,723
301,3/21/2020,purchase,950
301,3/16/2020,purchase,26
301,1/24/2020,withdrawal,726
301,3/1/2020,purchase,470
301,2/18/2020,deposit,634
301,1/21/2020,deposit,613
301,3/17/2020,deposit,868
301,2/28/2020,purchase,241
301,2/6/2020,purchase,990
301,3/23/2020,deposit,14
301,1/29/2020,purchase,825
301,3/28/2020,purchase,419
301,3/18/2020,purchase,153
301,3/15/2020,deposit,67
301,2/28/2020,purchase,452
301,4/18/2020,deposit,107
301,3/13/2020,deposit,152
301,3/18/2020,withdrawal,561
301,3/27/2020,purchase,181
14,4/5/2020,withdrawal,588
14,2/22/2020,deposit,616
14,4/5/2020,deposit,756
288,1/13/2020,deposit,758
288,2/29/2020,purchase,709
288,3/26/2020,deposit,352
288,2/2/2020,purchase,346
288,1/20/2020,deposit,5
288,2/22/2020,purchase,677
288,2/14/2020,deposit,87
288,1/19/2020,purchase,571
219,1/6/2020,purchase,274
219,1/10/2020,deposit,20
219,3/1/2020,deposit,1000
219,2/27/2020,withdrawal,256
219,3/21/2020,deposit,502
219,2/24/2020,withdrawal,282
219,2/15/2020,purchase,428
219,3/22/2020,deposit,489
219,2/13/2020,purchase,142
219,2/28/2020,deposit,614
219,2/26/2020,deposit,93
219,3/29/2020,deposit,253
219,2/17/2020,withdrawal,609
219,3/24/2020,purchase,291
219,4/3/2020,purchase,802
308,3/27/2020,deposit,727
308,4/1/2020,purchase,358
308,3/24/2020,deposit,389
308,3/4/2020,purchase,249
308,4/1/2020,deposit,619
308,3/25/2020,deposit,183
308,3/26/2020,purchase,656
308,2/29/2020,deposit,877
308,1/21/2020,purchase,962
308,1/27/2020,withdrawal,381
418,3/3/2020,deposit,473
418,3/13/2020,purchase,812
418,1/28/2020,withdrawal,285
418,1/11/2020,purchase,427
418,1/30/2020,withdrawal,732
418,3/12/2020,withdrawal,289
418,2/18/2020,deposit,567
418,4/2/2020,deposit,386
418,2/18/2020,withdrawal,936
418,2/21/2020,deposit,824
418,1/14/2020,deposit,205
418,2/11/2020,purchase,586
418,2/6/2020,purchase,739
418,2/16/2020,deposit,730
418,1/21/2020,deposit,390
418,2/25/2020,withdrawal,357
418,1/31/2020,withdrawal,338
418,4/5/2020,purchase,590
167,4/23/2020,withdrawal,180
167,2/4/2020,purchase,12
167,3/2/2020,withdrawal,6
167,2/6/2020,deposit,101
167,2/9/2020,deposit,669
167,3/16/2020,purchase,51
167,3/3/2020,deposit,14
167,4/21/2020,deposit,153
167,4/7/2020,deposit,766
167,3/11/2020,withdrawal,804
167,4/25/2020,withdrawal,989
167,4/2/2020,withdrawal,711
167,2/3/2020,deposit,545
167,3/7/2020,purchase,244
167,4/18/2020,deposit,942
167,2/29/2020,purchase,692
167,4/21/2020,purchase,163
167,2/21/2020,withdrawal,88
167,3/13/2020,purchase,49
350,2/12/2020,deposit,261
350,3/5/2020,purchase,171
350,3/16/2020,deposit,154
350,2/13/2020,withdrawal,165
350,1/23/2020,deposit,924
350,4/7/2020,withdrawal,714
350,2/16/2020,purchase,144
350,1/18/2020,deposit,726
350,1/27/2020,deposit,383
350,3/27/2020,purchase,662
350,3/23/2020,purchase,947
350,3/23/2020,deposit,724
350,4/5/2020,purchase,345
350,2/2/2020,purchase,440
350,2/28/2020,withdrawal,483
350,2/13/2020,withdrawal,149
350,3/2/2020,withdrawal,352
225,2/29/2020,withdrawal,858
225,3/11/2020,deposit,567
225,3/28/2020,purchase,106
225,2/13/2020,deposit,489
225,3/26/2020,withdrawal,75
187,3/4/2020,purchase,753
187,1/26/2020,purchase,810
187,3/23/2020,purchase,137
187,2/22/2020,deposit,48
187,3/21/2020,purchase,791
187,2/16/2020,purchase,254
187,2/5/2020,purchase,523
187,2/19/2020,withdrawal,439
187,4/18/2020,purchase,140
187,4/6/2020,deposit,928
396,2/1/2020,withdrawal,454
396,3/15/2020,purchase,680
396,1/18/2020,purchase,520
396,1/10/2020,deposit,460
396,1/1/2020,deposit,608
396,2/3/2020,withdrawal,221
396,1/5/2020,purchase,114
396,3/5/2020,withdrawal,586
396,1/2/2020,withdrawal,598
396,2/16/2020,deposit,230
396,3/19/2020,deposit,245
396,1/10/2020,withdrawal,878
396,3/11/2020,purchase,403
396,1/13/2020,withdrawal,201
396,3/23/2020,purchase,82
396,3/1/2020,purchase,792
396,2/28/2020,deposit,804
304,3/24/2020,withdrawal,361
304,2/18/2020,withdrawal,594
304,3/13/2020,withdrawal,13
304,1/16/2020,purchase,696
304,4/13/2020,deposit,221
304,3/5/2020,purchase,738
304,4/6/2020,withdrawal,381
304,2/15/2020,deposit,232
304,4/7/2020,deposit,533
304,2/12/2020,withdrawal,94
304,3/2/2020,withdrawal,11
304,3/16/2020,withdrawal,879
304,3/23/2020,deposit,950
304,3/8/2020,purchase,8
304,2/23/2020,withdrawal,860
304,2/26/2020,purchase,196
343,1/20/2020,deposit,936
343,3/9/2020,withdrawal,832
343,1/9/2020,withdrawal,426
343,2/26/2020,deposit,128
343,2/5/2020,deposit,150
343,2/1/2020,deposit,411
343,2/24/2020,purchase,303
343,1/14/2020,withdrawal,30
343,3/1/2020,deposit,267
343,2/13/2020,withdrawal,286
343,3/23/2020,deposit,753
343,2/1/2020,deposit,214
62,1/24/2020,purchase,430
62,3/16/2020,purchase,551
364,2/16/2020,deposit,127
364,3/13/2020,withdrawal,241
364,3/2/2020,withdrawal,543
364,2/13/2020,deposit,87
364,2/25/2020,withdrawal,75
364,1/22/2020,withdrawal,365
364,2/15/2020,withdrawal,211
364,4/6/2020,withdrawal,899
364,4/6/2020,deposit,537
364,1/25/2020,purchase,255
364,3/17/2020,deposit,550
364,3/14/2020,deposit,736
364,2/21/2020,purchase,704
364,2/15/2020,deposit,846
364,2/11/2020,withdrawal,469
364,3/4/2020,deposit,512
364,3/4/2020,deposit,615
207,2/14/2020,deposit,373
207,3/6/2020,deposit,224
207,2/28/2020,withdrawal,948
207,3/1/2020,withdrawal,237
207,3/17/2020,withdrawal,317
207,4/11/2020,deposit,798
207,3/2/2020,deposit,668
207,4/13/2020,deposit,340
207,2/12/2020,purchase,45
207,2/4/2020,withdrawal,754
207,3/9/2020,withdrawal,536
207,2/23/2020,withdrawal,902
223,3/29/2020,deposit,572
223,1/14/2020,deposit,813
223,3/11/2020,deposit,24
223,1/26/2020,deposit,336
223,3/6/2020,deposit,956
223,3/20/2020,withdrawal,257
223,3/29/2020,purchase,25
223,2/12/2020,withdrawal,540
223,3/26/2020,withdrawal,846
223,1/31/2020,deposit,32
223,1/27/2020,purchase,268
223,1/23/2020,withdrawal,948
223,4/9/2020,withdrawal,332
223,3/1/2020,purchase,364
223,2/2/2020,purchase,956
223,4/6/2020,deposit,490
223,3/5/2020,withdrawal,822
223,3/18/2020,deposit,139
223,4/6/2020,purchase,870
73,1/10/2020,deposit,71
299,2/6/2020,deposit,654
299,1/21/2020,withdrawal,639
299,3/14/2020,purchase,891
299,3/2/2020,withdrawal,523
299,2/18/2020,purchase,881
299,1/26/2020,deposit,191
299,3/16/2020,purchase,309
299,3/21/2020,deposit,578
299,2/15/2020,deposit,447
299,1/17/2020,deposit,209
299,1/22/2020,deposit,319
299,2/13/2020,deposit,65
299,3/18/2020,deposit,678
299,3/18/2020,purchase,709
16,4/11/2020,deposit,862
16,1/25/2020,purchase,160
16,3/1/2020,withdrawal,314
16,2/2/2020,deposit,919
16,2/13/2020,withdrawal,928
16,1/17/2020,withdrawal,814
16,1/30/2020,deposit,391
16,1/17/2020,purchase,529
16,2/9/2020,withdrawal,429
16,1/22/2020,deposit,239
16,1/20/2020,purchase,159
16,1/22/2020,purchase,730
16,2/13/2020,purchase,599
16,3/23/2020,withdrawal,174
16,3/13/2020,purchase,903
16,2/26/2020,purchase,515
212,3/31/2020,deposit,961
212,3/2/2020,deposit,683
212,3/22/2020,deposit,500
212,2/26/2020,withdrawal,127
212,2/19/2020,deposit,235
212,2/28/2020,deposit,16
212,3/14/2020,deposit,521
212,1/21/2020,withdrawal,482
212,1/23/2020,withdrawal,31
212,2/14/2020,deposit,740
212,2/29/2020,deposit,395
212,3/12/2020,purchase,74
212,2/25/2020,withdrawal,442
212,3/4/2020,purchase,453
212,1/13/2020,withdrawal,159
212,3/4/2020,deposit,910
381,4/20/2020,withdrawal,367
381,3/5/2020,withdrawal,186
381,2/3/2020,deposit,926
381,3/22/2020,deposit,457
381,4/3/2020,withdrawal,936
381,3/2/2020,purchase,985
381,4/26/2020,deposit,444
381,4/2/2020,withdrawal,16
390,3/17/2020,withdrawal,172
390,2/9/2020,purchase,117
390,1/28/2020,withdrawal,807
390,3/20/2020,deposit,613
390,2/4/2020,withdrawal,121
390,4/1/2020,deposit,735
390,4/7/2020,purchase,709
390,2/21/2020,withdrawal,369
390,4/2/2020,purchase,152
390,3/14/2020,deposit,804
390,3/9/2020,purchase,713
390,3/20/2020,purchase,423
390,2/8/2020,purchase,726
390,4/3/2020,purchase,746
165,2/2/2020,deposit,185
165,2/8/2020,deposit,250
165,3/3/2020,withdrawal,901
165,1/28/2020,purchase,540
165,2/25/2020,withdrawal,869
165,2/14/2020,purchase,593
165,3/22/2020,deposit,215
165,4/21/2020,withdrawal,97
165,4/17/2020,deposit,197
165,4/2/2020,deposit,353
165,4/2/2020,deposit,763
165,3/21/2020,purchase,784
165,1/24/2020,purchase,393
165,1/25/2020,deposit,391
165,3/5/2020,withdrawal,199
165,4/10/2020,withdrawal,297
165,1/26/2020,deposit,439
165,4/12/2020,withdrawal,164
165,3/17/2020,purchase,230
165,4/6/2020,withdrawal,985
165,3/17/2020,purchase,714
442,1/27/2020,purchase,881
442,2/11/2020,purchase,835
442,3/19/2020,withdrawal,309
442,2/23/2020,purchase,810
442,3/2/2020,withdrawal,745
442,3/9/2020,purchase,661
442,3/13/2020,deposit,741
442,2/21/2020,purchase,638
442,2/20/2020,withdrawal,156
442,3/31/2020,deposit,904
442,3/2/2020,withdrawal,728
442,4/4/2020,purchase,938
442,4/21/2020,deposit,824
442,4/24/2020,withdrawal,839
442,3/20/2020,withdrawal,824
442,2/20/2020,withdrawal,361
442,4/6/2020,purchase,385
442,1/28/2020,deposit,470
442,2/11/2020,purchase,240
442,4/15/2020,deposit,359
332,2/21/2020,purchase,715
332,2/19/2020,purchase,172
332,3/15/2020,withdrawal,132
332,3/12/2020,deposit,909
332,4/22/2020,withdrawal,60
332,2/19/2020,deposit,745
332,2/23/2020,deposit,726
332,4/19/2020,purchase,38
332,2/10/2020,purchase,165
332,2/25/2020,deposit,721
332,4/20/2020,deposit,14
332,4/5/2020,purchase,221
332,1/29/2020,withdrawal,392
332,2/15/2020,purchase,467
332,3/24/2020,withdrawal,842
332,4/19/2020,deposit,841
332,4/9/2020,withdrawal,360
332,2/21/2020,purchase,316
264,3/18/2020,deposit,987
264,3/18/2020,deposit,362
264,3/10/2020,deposit,886
264,3/25/2020,purchase,932
264,2/4/2020,purchase,75
264,1/16/2020,deposit,876
264,1/23/2020,purchase,147
264,4/6/2020,withdrawal,793
264,3/19/2020,purchase,760
264,2/25/2020,deposit,850
64,3/22/2020,withdrawal,904
64,2/3/2020,deposit,49
64,2/18/2020,withdrawal,363
64,3/29/2020,purchase,561
64,1/25/2020,deposit,993
64,3/8/2020,deposit,156
64,2/11/2020,purchase,464
64,1/26/2020,deposit,897
428,2/27/2020,deposit,348
428,3/3/2020,deposit,530
428,2/15/2020,deposit,599
428,2/6/2020,purchase,176
428,2/4/2020,purchase,364
227,3/1/2020,purchase,537
227,2/24/2020,deposit,449
227,1/12/2020,withdrawal,819
227,3/16/2020,purchase,559
227,1/24/2020,purchase,271
227,3/10/2020,deposit,393
227,2/3/2020,withdrawal,872
227,3/22/2020,withdrawal,482
227,3/21/2020,withdrawal,106
227,4/4/2020,withdrawal,825
116,2/23/2020,purchase,458
116,2/11/2020,deposit,344
116,3/20/2020,deposit,490
116,4/17/2020,purchase,213
134,2/27/2020,deposit,579
134,1/25/2020,deposit,980
134,2/19/2020,withdrawal,670
134,2/29/2020,purchase,63
134,3/20/2020,deposit,328
134,2/14/2020,purchase,189
134,3/16/2020,withdrawal,841
134,3/9/2020,purchase,339
134,1/26/2020,purchase,201
134,2/7/2020,deposit,135
134,1/26/2020,deposit,496
134,1/11/2020,deposit,650
134,3/27/2020,withdrawal,283
134,1/16/2020,deposit,911
134,2/5/2020,withdrawal,136
134,3/23/2020,deposit,155
134,2/26/2020,withdrawal,102
192,4/13/2020,deposit,756
192,2/4/2020,deposit,686
192,2/29/2020,deposit,154
192,2/12/2020,deposit,360
192,2/14/2020,purchase,640
192,3/21/2020,deposit,746
192,1/30/2020,deposit,885
192,2/24/2020,purchase,949
192,3/27/2020,purchase,253
192,2/22/2020,purchase,773
192,2/14/2020,withdrawal,405
192,2/28/2020,withdrawal,663
192,3/4/2020,purchase,694
192,2/26/2020,withdrawal,355
192,3/31/2020,deposit,585
192,2/14/2020,withdrawal,672
192,3/17/2020,withdrawal,250
192,2/24/2020,deposit,42
192,3/23/2020,deposit,938
192,1/22/2020,deposit,735
452,3/27/2020,purchase,457
452,2/27/2020,withdrawal,543
452,2/15/2020,deposit,865
452,1/7/2020,deposit,919
452,2/19/2020,deposit,536
452,2/26/2020,deposit,154
452,3/9/2020,deposit,416
452,2/15/2020,purchase,718
436,3/29/2020,purchase,93
436,3/13/2020,withdrawal,917
436,1/16/2020,deposit,516
436,3/3/2020,purchase,304
436,2/5/2020,purchase,31
436,3/9/2020,withdrawal,248
176,3/15/2020,withdrawal,103
176,3/24/2020,purchase,968
176,2/13/2020,deposit,434
176,4/2/2020,withdrawal,536
176,2/4/2020,withdrawal,828
176,3/27/2020,withdrawal,65
176,2/16/2020,deposit,344
408,4/14/2020,purchase,932
408,3/9/2020,deposit,945
408,1/30/2020,withdrawal,659
490,2/25/2020,deposit,447
490,4/7/2020,purchase,318
490,2/28/2020,purchase,376
111,2/1/2020,deposit,362
111,3/25/2020,withdrawal,364
372,1/7/2020,withdrawal,208
372,2/5/2020,deposit,268
372,3/15/2020,purchase,44
372,3/26/2020,purchase,897
372,3/27/2020,withdrawal,383
372,2/11/2020,deposit,735
372,2/20/2020,purchase,578
372,2/21/2020,withdrawal,949
372,3/25/2020,purchase,402
372,1/12/2020,deposit,296
372,3/10/2020,purchase,802
372,3/2/2020,deposit,205
372,1/18/2020,deposit,924
372,3/28/2020,deposit,291
372,3/2/2020,withdrawal,457
372,3/2/2020,deposit,85
372,1/20/2020,purchase,120
372,2/24/2020,withdrawal,953
372,3/5/2020,withdrawal,462
372,1/25/2020,deposit,906
307,2/20/2020,withdrawal,341
307,4/9/2020,withdrawal,463
307,2/18/2020,deposit,970
307,1/26/2020,purchase,308
307,1/24/2020,purchase,652
307,3/23/2020,withdrawal,867
307,3/17/2020,deposit,212
307,2/19/2020,deposit,817
307,1/19/2020,purchase,99
307,3/27/2020,deposit,430
363,3/6/2020,deposit,266
363,3/1/2020,withdrawal,966
363,2/23/2020,purchase,812
363,3/4/2020,purchase,563
363,3/26/2020,withdrawal,462
363,1/6/2020,deposit,99
363,2/14/2020,deposit,301
363,2/10/2020,withdrawal,533
363,3/28/2020,withdrawal,722
363,1/29/2020,deposit,256
363,2/6/2020,purchase,551
363,4/1/2020,deposit,179
22,2/26/2020,deposit,863
22,3/16/2020,deposit,865
22,3/17/2020,withdrawal,370
22,4/14/2020,withdrawal,875
22,4/5/2020,withdrawal,80
22,3/29/2020,deposit,801
22,2/9/2020,purchase,842
22,2/2/2020,deposit,490
22,3/30/2020,withdrawal,544
22,3/5/2020,deposit,532
22,4/17/2020,purchase,982
